act_pos0,act_pos1,act_pos2,act_torq0,act_torq1,act_torq2
-13757,0,1,-172,-172,-172
-13856,0,1,-26,-26,-26
-13960,0,1,-71,-71,-71
-14062,0,1,-70,-70,-70
-14165,0,1,-95,-95,-95
-14264,0,1,63,63,63
-14366,0,1,-134,-134,-134
-14464,0,1,0,0,0
-14566,0,1,-40,-40,-40
-14678,0,1,-44,-44,-44
-14780,0,1,-132,-132,-132
-14881,0,1,-77,-77,-77
-14980,0,1,-193,-193,-193
-15080,0,1,-139,-139,-139
-15180,0,1,-24,-24,-24
-15283,0,1,-65,-65,-65
-15383,0,1,-63,-63,-63
-15493,0,1,-60,-60,-60
-15592,0,1,33,33,33
-15693,0,1,-41,-41,-41
-15794,0,1,259,259,259
-15896,0,1,-233,-233,-233
-15998,0,1,-191,-191,-191
-16103,0,1,-30,-30,-30
-16203,0,1,-62,-62,-62
-16305,0,1,-168,-168,-168
-16406,0,1,-3,-3,-3
-16508,0,1,-192,-192,-192
-16621,0,0,-216,-216,-216
-16722,0,1,-174,-174,-174
-16823,0,1,37,37,37
-16922,0,1,-160,-160,-160
-17022,0,1,-139,-139,-139
-17121,0,1,-113,-113,-113
-17222,0,1,-61,-61,-61
-17323,0,1,-127,-127,-127
-17436,0,1,-26,-26,-26
-17539,0,1,-98,-98,-98
-17641,0,1,90,90,90
-17741,0,1,-30,-30,-30
-17842,0,1,-6,-6,-6
-17945,0,1,-56,-56,-56
-18047,0,1,-135,-135,-135
-18149,0,1,-51,-51,-51
-18251,0,1,-172,-172,-172
-18361,0,1,61,61,61
-18460,0,1,-215,-215,-215
-18558,0,1,11,11,11
-18655,0,1,-51,-51,-51
-18751,0,1,-20,-20,-20
-18852,0,1,-129,-129,-129
-18952,0,1,84,84,84
-19055,0,1,-84,-84,-84
-19153,0,1,-226,-226,-226
-19256,0,1,-51,-51,-51
-19355,0,1,-98,-98,-98
-19466,0,1,-101,-101,-101
-19568,0,1,-30,-30,-30
-19671,0,1,-97,-97,-97
-19775,0,1,-123,-123,-123
-19878,0,1,-24,-24,-24
-19981,0,1,15,15,15
-20080,0,1,-23,-23,-23
-20181,0,1,-104,-104,-104
-20284,0,1,-166,-166,-166
-20384,0,1,83,83,83
-20486,0,2,-108,-108,-108
-20598,0,1,-116,-116,-116
-20697,0,1,-21,-21,-21
-20797,0,1,-229,-229,-229
-20897,0,1,-15,-15,-15
-20997,0,1,-33,-33,-33
-21098,0,2,-138,-138,-138
-21199,0,1,-64,-64,-64
-21299,0,1,-133,-133,-133
-21399,0,1,-61,-61,-61
-21500,0,1,12,12,12
-21611,0,1,-92,-92,-92
-21710,0,1,-183,-183,-183
-21808,0,1,-7,-7,-7
-21909,0,1,-92,-92,-92
-22010,0,1,-58,-58,-58
-22111,0,1,-291,-291,-291
-22214,0,1,58,58,58
-22313,0,1,-83,-83,-83
-22414,0,1,-220,-220,-220
-22515,0,1,-158,-158,-158
-22627,0,1,-43,-43,-43
-22728,0,1,-141,-141,-141
-22828,0,1,-113,-113,-113
-22927,0,1,-54,-54,-54
-23027,0,1,69,69,69
-23128,0,1,-99,-99,-99
-23231,0,1,-97,-97,-97
-23332,0,1,-68,-68,-68
-23434,0,1,-37,-37,-37
-23542,0,1,-10,-10,-10
-23644,0,1,-271,-271,-271
-23744,0,1,-154,-154,-154
-23846,0,1,0,0,0
-23945,0,1,-63,-63,-63
-24046,0,1,-208,-208,-208
-24145,0,1,-243,-243,-243
-24248,0,1,-16,-16,-16
-24358,0,1,-70,-70,-70
-24459,0,1,213,213,213
-24560,0,1,-201,-201,-201
-24659,0,1,-126,-126,-126
-24761,0,1,-132,-132,-132
-24861,0,1,-126,-126,-126
-24959,0,1,27,27,27
-25069,0,1,-137,-137,-137
-25169,0,1,-71,-71,-71
-25268,0,1,12,12,12
-25367,0,1,-50,-50,-50
-25467,0,2,-85,-85,-85
-25569,0,1,-137,-137,-137
-25668,0,1,-89,-89,-89
-25768,0,1,-6,-6,-6
-25867,0,2,-266,-266,-266
-25968,0,1,16,16,16
-26082,0,1,-239,-239,-239
-26182,0,1,-24,-24,-24
-26282,0,1,-31,-31,-31
-26382,0,0,-201,-201,-201
-26483,0,1,-26,-26,-26
-26582,0,1,-40,-40,-40
-26679,0,1,-109,-109,-109
-26779,0,1,-6,-6,-6
-26879,0,1,-122,-122,-122
-26978,0,1,-16,-16,-16
-27088,0,1,-53,-53,-53
-27187,0,1,-90,-90,-90
-27289,0,1,-87,-87,-87
-27388,0,1,-18,-18,-18
-27490,0,1,-33,-33,-33
-27590,0,1,-80,-80,-80
-27691,0,1,-227,-227,-227
-27791,0,2,-91,-91,-91
-27904,0,0,-47,-47,-47
-28004,0,1,-196,-196,-196
-28107,0,1,-43,-43,-43
-28206,0,1,-150,-150,-150
-28308,0,1,12,12,12
-28411,0,1,-153,-153,-153
-28511,0,1,-80,-80,-80
-28610,0,1,-197,-197,-197
-28709,0,1,73,73,73
-28810,0,1,0,0,0
-28920,0,1,-44,-44,-44
-29023,0,1,23,23,23
-29121,0,1,-157,-157,-157
-29221,0,1,-201,-201,-201
-29321,-1,1,59,59,59
-29423,0,1,-56,-56,-56
-29523,0,1,44,44,44
-29625,0,1,35,35,35
-29727,0,1,-43,-43,-43
-29830,0,1,-233,-233,-233
-29931,0,1,-102,-102,-102
-30030,0,1,-262,-262,-262
-30130,0,1,-167,-167,-167
-30232,0,1,-74,-74,-74
-30332,0,1,-45,-45,-45
-30443,0,1,-171,-171,-171
-30544,0,1,27,27,27
-30645,0,1,-19,-19,-19
-30745,0,1,-52,-52,-52
-30845,0,1,-246,-246,-246
-30945,0,1,43,43,43
-31047,0,1,-86,-86,-86
-31146,0,1,39,39,39
-31244,0,1,-178,-178,-178
-31344,0,1,-79,-79,-79
-31442,0,1,28,28,28
-31549,0,1,-145,-145,-145
-31648,0,1,-82,-82,-82
-31748,0,1,-41,-41,-41
-31851,0,1,-20,-20,-20
-31951,0,1,-32,-32,-32
-32050,0,1,-3,-3,-3
-32153,0,1,-214,-214,-214
-32255,0,2,55,55,55
-32366,0,1,-5,-5,-5
-32465,0,1,-46,-46,-46
-32567,0,0,-114,-114,-114
-32667,0,1,-176,-176,-176
-32768,0,1,71,71,71
-32867,0,1,-174,-174,-174
-32976,0,1,-180,-180,-180
-33077,0,1,-191,-191,-191
-33178,0,1,-21,-21,-21
-33279,0,1,-54,-54,-54
-33378,0,0,-52,-52,-52
-33478,0,1,-34,-34,-34
-33577,0,1,-153,-153,-153
-33680,0,1,-4,-4,-4
-33791,0,1,-110,-110,-110
-33890,0,1,-35,-35,-35
-33988,0,1,-62,-62,-62
-34089,0,1,-285,-285,-285
-34190,0,1,-93,-93,-93
-34289,0,1,-16,-16,-16
-34390,0,1,-34,-34,-34
-34492,0,1,-11,-11,-11
-34591,0,1,-134,-134,-134
-34699,0,1,-105,-105,-105
-34799,0,1,-55,-55,-55
-34898,0,2,0,0,0
-35001,0,1,-43,-43,-43
-35098,0,1,-36,-36,-36
-35200,0,1,5,5,5
-35299,0,1,-122,-122,-122
-35401,0,1,47,47,47
-35500,0,1,-151,-151,-151
-35600,0,1,-7,-7,-7
-35710,0,1,-103,-103,-103
-35811,0,1,-89,-89,-89
-35913,0,2,-179,-179,-179
-36015,0,1,-21,-21,-21
-36113,0,1,-61,-61,-61
-36213,0,1,-89,-89,-89
-36315,0,2,23,23,23
-36415,0,1,-89,-89,-89
-36515,0,1,-59,-59,-59
-36614,0,1,-159,-159,-159
-36715,0,1,-92,-92,-92
-36815,0,1,-142,-142,-142
-36924,0,1,-56,-56,-56
-37022,0,1,26,26,26
-37121,0,1,-39,-39,-39
-37221,0,1,-109,-109,-109
-37323,0,2,-103,-103,-103
-37424,0,1,-118,-118,-118
-37524,0,1,-149,-149,-149
-37624,0,1,-35,-35,-35
-37734,0,1,-37,-37,-37
-37835,0,1,-8,-8,-8
-37936,0,1,-5,-5,-5
-38037,0,2,-92,-92,-92
-38138,0,1,-89,-89,-89
-38238,0,1,29,29,29
-38339,0,1,-11,-11,-11
-38441,0,1,-175,-175,-175
-38551,0,1,-104,-104,-104
-38651,0,1,-42,-42,-42
-38751,0,1,1,1,1
-38852,0,1,82,82,82
-38953,0,1,-36,-36,-36
-39052,0,1,-65,-65,-65
-39151,0,1,-11,-11,-11
-39252,0,1,-73,-73,-73
-39352,0,1,-195,-195,-195
-39463,0,1,-180,-180,-180
-39561,0,1,76,76,76
-39662,0,1,68,68,68
-39762,0,1,-42,-42,-42
-39865,0,1,-56,-56,-56
-39964,0,1,-150,-150,-150
-40063,0,1,197,197,197
-40163,0,2,-22,-22,-22
-40273,0,1,-117,-117,-117
-40373,0,2,-116,-116,-116
-40472,0,1,56,56,56
-40575,0,1,-129,-129,-129
-40676,0,1,-221,-221,-221
-40775,0,1,65,65,65
-40874,0,1,-59,-59,-59
-40974,0,2,-10,-10,-10
-41086,0,1,-201,-201,-201
-41185,0,1,-41,-41,-41
-41282,0,1,-102,-102,-102
-41381,0,1,-112,-112,-112
-41479,0,1,-88,-88,-88
-41577,0,1,-77,-77,-77
-41676,0,1,-20,-20,-20
-41775,0,1,27,27,27
-41874,0,1,-82,-82,-82
-41977,0,1,128,128,128
-42086,0,1,-175,-175,-175
-42184,0,1,-165,-165,-165
-42283,0,1,12,12,12
-42385,0,1,-93,-93,-93
-42487,0,1,34,34,34
-42590,0,1,-131,-131,-131
-42691,0,2,-155,-155,-155
-42799,0,1,38,38,38
-42900,0,1,-198,-198,-198
-43001,0,1,-16,-16,-16
-43100,0,1,-309,-309,-309
-43201,0,1,-44,-44,-44
-43304,0,1,-89,-89,-89
-43406,0,1,2,2,2
-43505,0,0,-151,-151,-151
-43616,0,1,2,2,2
-43717,0,1,15,15,15
-43818,0,1,-59,-59,-59
-43921,0,1,87,87,87
-44022,0,1,14,14,14
-44122,0,1,-92,-92,-92
-44220,0,1,-103,-103,-103
-44318,0,1,-10,-10,-10
-44428,0,1,-6,-6,-6
-44530,0,1,-108,-108,-108
-44633,0,1,-81,-81,-81
-44735,0,1,24,24,24
-44837,0,0,-40,-40,-40
-44937,0,1,9,9,9
-45039,0,1,-3,-3,-3
-45151,0,1,-91,-91,-91
-45252,0,1,-50,-50,-50
-45354,0,1,-129,-129,-129
-45456,0,1,-187,-187,-187
-45558,0,1,-72,-72,-72
-45657,0,1,-131,-131,-131
-45757,0,1,22,22,22
-45866,0,1,-105,-105,-105
-45967,0,1,-43,-43,-43
-46068,0,1,-94,-94,-94
-46169,0,1,-148,-148,-148
-46272,0,1,-115,-115,-115
-46375,0,1,20,20,20
-46477,0,1,-121,-121,-121
-46578,0,1,0,0,0
-46692,0,1,-13,-13,-13
-46793,0,1,-57,-57,-57
-46894,0,1,64,64,64
-46991,0,1,13,13,13
-47091,0,1,-117,-117,-117
-47191,0,1,-211,-211,-211
-47290,0,1,137,137,137
-47388,0,1,-209,-209,-209
-47490,0,1,-1,-1,-1
-47590,0,1,-178,-178,-178
-47699,0,1,-127,-127,-127
-47799,0,1,-89,-89,-89
-47899,0,1,-311,-311,-311
-48002,0,1,-154,-154,-154
-48103,0,1,-42,-42,-42
-48206,0,1,-153,-153,-153
-48304,0,1,28,28,28
-48401,0,1,-3,-3,-3
-48502,0,1,-84,-84,-84
-48603,0,1,32,32,32
-48704,0,1,22,22,22
-48807,0,2,-244,-244,-244
-48908,0,1,-76,-76,-76
-49010,0,1,66,66,66
-49123,0,1,-11,-11,-11
-49224,0,1,-172,-172,-172
-49324,0,1,-225,-225,-225
-49424,0,1,-211,-211,-211
-49523,0,1,-165,-165,-165
-49625,0,1,33,33,33
-49724,0,1,-311,-311,-311
-49825,0,1,-166,-166,-166
-49928,0,2,-26,-26,-26
-50030,0,1,-113,-113,-113
-50128,0,1,-22,-22,-22
-50230,0,1,14,14,14
-50329,0,1,-128,-128,-128
-50432,0,1,-116,-116,-116
-50536,0,1,-37,-37,-37
-50639,0,1,-81,-81,-81
-50750,0,1,-50,-50,-50
-50853,0,1,-96,-96,-96
-50953,0,1,10,10,10
-51053,0,1,-91,-91,-91
-51151,0,1,-351,-351,-351
-51251,0,1,-19,-19,-19
-51352,0,1,52,52,52
-51454,0,1,-103,-103,-103
-51554,0,1,-70,-70,-70
-51652,0,1,-180,-180,-180
-51760,-1,1,-18,-18,-18
-51861,0,1,-158,-158,-158
-51964,0,1,-118,-118,-118
-52066,0,1,-161,-161,-161
-52166,0,1,-96,-96,-96
-52267,0,1,-19,-19,-19
-52367,0,1,-9,-9,-9
-52468,0,1,-99,-99,-99
-52570,0,1,-225,-225,-225
-52672,0,2,-110,-110,-110
-52772,0,1,-51,-51,-51
-52882,0,1,-188,-188,-188
-52982,0,1,-116,-116,-116
-53082,0,2,26,26,26
-53184,0,2,-136,-136,-136
-53283,0,1,-234,-234,-234
-53384,0,1,4,4,4
-53484,0,2,-134,-134,-134
-53587,0,1,-19,-19,-19
-53686,0,1,-137,-137,-137
-53793,0,1,-62,-62,-62
-53893,0,1,-120,-120,-120
-53993,0,1,28,28,28
-54095,0,1,-178,-178,-178
-54195,0,1,-182,-182,-182
-54295,0,1,28,28,28
-54395,0,1,-35,-35,-35
-54497,0,0,37,37,37
-54597,0,1,-63,-63,-63
-54697,0,1,-14,-14,-14
-54799,0,2,-109,-109,-109
-54912,0,1,-182,-182,-182
-55013,0,1,-173,-173,-173
-55111,0,1,-193,-193,-193
-55210,0,1,-155,-155,-155
-55309,0,1,-87,-87,-87
-55411,0,1,16,16,16
-55511,0,1,-222,-222,-222
-55609,0,1,-19,-19,-19
-55707,0,1,-85,-85,-85
-55808,0,1,-7,-7,-7
-55908,0,1,-135,-135,-135
-56017,0,2,-91,-91,-91
-56116,0,1,-73,-73,-73
-56219,0,1,-127,-127,-127
-56317,0,1,-35,-35,-35
-56416,0,1,67,67,67
-56514,0,1,-29,-29,-29
-56615,0,1,-169,-169,-169
-56717,0,1,48,48,48
-56818,0,1,-175,-175,-175
-56918,0,1,-131,-131,-131
-57020,0,1,4,4,4
-57130,0,1,-203,-203,-203
-57230,0,1,206,206,206
-57328,0,1,-155,-155,-155
-57429,0,1,-250,-250,-250
-57529,0,1,3,3,3
-57630,0,1,-38,-38,-38
-57728,0,1,-150,-150,-150
-57827,0,1,-28,-28,-28
-57936,0,1,-100,-100,-100
-58036,0,1,-93,-93,-93
-58135,0,1,-66,-66,-66
-58236,0,1,-99,-99,-99
-58339,0,1,-46,-46,-46
-58438,0,2,-68,-68,-68
-58538,0,1,-116,-116,-116
-58636,0,1,87,87,87
-58737,0,1,-55,-55,-55
-58849,0,1,-279,-279,-279
-58951,0,1,-94,-94,-94
-59050,0,1,-131,-131,-131
-59147,0,1,-234,-234,-234
-59247,0,2,28,28,28
-59348,0,1,6,6,6
-59450,0,1,32,32,32
-59550,0,1,1,1,1
-59660,0,1,9,9,9
-59761,0,1,-42,-42,-42
-59862,0,1,-175,-175,-175
-59963,0,1,-120,-120,-120
-60063,0,1,-35,-35,-35
-60162,0,1,114,114,114
-60263,0,1,-57,-57,-57
-60363,0,1,-193,-193,-193
-60464,0,1,-103,-103,-103
-60577,0,1,-108,-108,-108
-60677,0,1,-241,-241,-241
-60778,0,1,-60,-60,-60
-60880,0,1,-96,-96,-96
-60983,0,1,-97,-97,-97
-61085,0,1,-11,-11,-11
-61186,0,1,-130,-130,-130
-61294,0,1,-77,-77,-77
-61395,0,1,-54,-54,-54
-61494,0,1,-36,-36,-36
-61596,0,1,-127,-127,-127
-61695,0,1,-125,-125,-125
-61797,0,1,-40,-40,-40
-61894,0,1,-147,-147,-147
-61995,0,1,-164,-164,-164
-62094,0,1,-110,-110,-110
-62197,0,1,43,43,43
-62298,0,1,-160,-160,-160
-62401,0,1,-17,-17,-17
-62502,0,1,-30,-30,-30
-62601,0,1,-66,-66,-66
-62709,0,1,-27,-27,-27
-62809,0,1,-157,-157,-157
-62912,0,1,-147,-147,-147
-63014,0,1,-199,-199,-199
-63116,0,1,-26,-26,-26
-63216,0,1,-41,-41,-41
-63315,0,1,-92,-92,-92
-63417,0,1,-133,-133,-133
-63517,0,1,-66,-66,-66
-63618,0,1,-5,-5,-5
-63719,0,1,9,9,9
-63817,0,1,-148,-148,-148
-63928,0,1,102,102,102
-64028,0,1,-198,-198,-198
-64130,0,1,-109,-109,-109
-64229,0,1,-14,-14,-14
-64329,0,1,28,28,28
-64430,0,1,-108,-108,-108
-64530,0,1,-108,-108,-108
-64631,0,1,-162,-162,-162
-64733,0,1,-79,-79,-79
-64832,0,1,-73,-73,-73
-64935,0,1,-84,-84,-84
-65036,0,1,-170,-170,-170
-65139,0,1,-189,-189,-189
-65241,0,1,-49,-49,-49
-65344,0,0,-93,-93,-93
-65455,0,1,-90,-90,-90
-65553,0,1,-92,-92,-92
-65654,0,1,37,37,37
-65756,0,1,7,7,7
-65857,0,1,-136,-136,-136
-65959,0,1,71,71,71
-66061,0,1,-257,-257,-257
-66160,0,1,-105,-105,-105
-66259,0,1,148,148,148
-66359,0,1,-108,-108,-108
-66461,0,1,-134,-134,-134
-66561,0,1,-29,-29,-29
-66663,0,1,-46,-46,-46
-66764,0,1,-260,-260,-260
-66866,0,1,65,65,65
-66965,0,1,-110,-110,-110
-67077,0,1,140,140,140
-67178,0,1,-48,-48,-48
-67279,0,1,-196,-196,-196
-67379,0,1,-103,-103,-103
-67483,0,1,-9,-9,-9
-67583,0,1,136,136,136
-67686,0,1,-249,-249,-249
-67787,0,1,-104,-104,-104
-67888,0,1,-183,-183,-183
-67986,0,1,-9,-9,-9
-68087,0,1,-45,-45,-45
-68198,0,1,26,26,26
-68301,0,1,-124,-124,-124
-68402,0,1,17,17,17
-68504,0,1,-24,-24,-24
-68603,0,1,-12,-12,-12
-68703,0,1,-153,-153,-153
-68804,0,1,-37,-37,-37
-68905,0,1,-97,-97,-97
-69020,0,1,-114,-114,-114
-69120,0,1,-76,-76,-76
-69224,0,1,-183,-183,-183
-69326,0,1,-148,-148,-148
-69428,0,1,-43,-43,-43
-69526,0,1,-129,-129,-129
-69627,0,1,-168,-168,-168
-69728,0,1,-97,-97,-97
-69829,0,1,-30,-30,-30
-69932,0,1,-152,-152,-152
-70031,0,1,-184,-184,-184
-70139,0,1,78,78,78
-70239,0,1,-100,-100,-100
-70341,0,1,-177,-177,-177
-70440,0,1,-52,-52,-52
-70541,0,1,-107,-107,-107
-70640,0,1,-198,-198,-198
-70741,0,1,-43,-43,-43
-70840,0,1,-28,-28,-28
-70940,0,1,-42,-42,-42
-71040,0,1,3,3,3
-71143,0,1,28,28,28
-71241,0,1,-143,-143,-143
-71341,0,1,5,5,5
-71440,0,1,-39,-39,-39
-71553,0,1,-165,-165,-165
-71654,0,1,137,137,137
-71753,0,1,-62,-62,-62
-71852,0,1,-70,-70,-70
-71952,0,1,-141,-141,-141
-72054,0,1,75,75,75
-72153,0,1,-38,-38,-38
-72250,0,1,-100,-100,-100
-72350,0,1,92,92,92
-72449,0,1,-41,-41,-41
-72552,0,1,-28,-28,-28
-72651,0,1,-90,-90,-90
-72760,0,1,9,9,9
-72860,0,1,-138,-138,-138
-72960,0,1,-122,-122,-122
-73057,0,2,-179,-179,-179
-73158,0,1,134,134,134
-73259,0,1,3,3,3
-73361,0,1,-59,-59,-59
-73462,0,1,-158,-158,-158
-73566,0,1,-185,-185,-185
-73665,0,1,-235,-235,-235
-73765,0,1,151,151,151
-73875,0,1,3,3,3
-73975,0,1,38,38,38
-74075,0,1,-204,-204,-204
-74173,0,1,-48,-48,-48
-74273,0,1,-35,-35,-35
-74374,0,1,-88,-88,-88
-74475,0,1,-49,-49,-49
-74574,0,1,-63,-63,-63
-74685,0,1,83,83,83
-74786,0,1,-16,-16,-16
-74886,0,1,-3,-3,-3
-74988,0,1,12,12,12
-75089,0,1,-30,-30,-30
-75189,0,1,-29,-29,-29
-75291,0,1,53,53,53
-75392,0,1,-122,-122,-122
-75495,0,1,-72,-72,-72
-75596,0,1,148,148,148
-75707,0,1,-205,-205,-205
-75811,0,1,-53,-53,-53
-75909,0,1,18,18,18
-76009,0,1,-114,-114,-114
-76109,0,1,-139,-139,-139
-76209,0,1,-159,-159,-159
-76308,0,1,-57,-57,-57
-76406,0,1,-119,-119,-119
-76506,0,1,2,2,2
-76606,0,1,11,11,11
-76707,0,1,-39,-39,-39
-76810,0,1,-34,-34,-34
-76919,0,1,-121,-121,-121
-77019,0,0,-87,-87,-87
-77120,0,2,-223,-223,-223
-77222,0,1,-51,-51,-51
-77326,0,1,-67,-67,-67
-77427,0,1,-151,-151,-151
-77526,0,1,63,63,63
-77623,0,1,-194,-194,-194
-77724,0,1,22,22,22
-77834,0,1,-176,-176,-176
-77936,0,1,-222,-222,-222
-78038,0,1,-41,-41,-41
-78138,0,1,91,91,91
-78238,0,1,63,63,63
-78338,0,1,-23,-23,-23
-78440,0,1,-148,-148,-148
-78543,0,1,154,154,154
-78643,0,1,-187,-187,-187
-78746,0,0,-87,-87,-87
-78848,0,1,15,15,15
-78950,0,1,-8,-8,-8
-79059,0,1,-65,-65,-65
-79159,0,1,-143,-143,-143
-79261,0,1,-78,-78,-78
-79363,0,1,10,10,10
-79465,0,1,-91,-91,-91
-79566,0,1,-178,-178,-178
-79664,0,1,-170,-170,-170
-79765,0,1,163,163,163
-79866,0,1,-107,-107,-107
-79968,0,1,7,7,7
-80078,0,1,-44,-44,-44
-80178,0,1,-135,-135,-135
-80276,0,1,-152,-152,-152
-80375,0,0,-2,-2,-2
-80475,0,2,22,22,22
-80577,0,1,-131,-131,-131
-80679,0,1,-136,-136,-136
-80782,0,1,-181,-181,-181
-80883,0,1,-122,-122,-122
-80982,0,1,-14,-14,-14
-81094,0,1,-224,-224,-224
-81193,0,1,-52,-52,-52
-81296,0,1,-66,-66,-66
-81399,0,2,-115,-115,-115
-81504,0,0,-79,-79,-79
-81605,0,1,-39,-39,-39
-81706,0,1,-140,-140,-140
-81808,0,1,65,65,65
-81909,0,1,20,20,20
-82022,0,1,20,20,20
-82122,0,1,-130,-130,-130
-82223,0,1,-75,-75,-75
-82322,0,1,-88,-88,-88
-82424,0,1,14,14,14
-82524,0,1,-167,-167,-167
-82624,0,1,-147,-147,-147
-82722,0,1,-95,-95,-95
-82823,0,1,-224,-224,-224
-82934,0,1,-264,-264,-264
-83036,0,1,-25,-25,-25
-83136,0,1,-107,-107,-107
-83234,0,1,117,117,117
-83334,0,1,-30,-30,-30
-83437,0,1,28,28,28
-83537,0,1,-4,-4,-4
-83640,0,2,-156,-156,-156
-83738,0,1,-132,-132,-132
-83848,0,1,-71,-71,-71
-83947,0,1,-27,-27,-27
-84048,0,1,68,68,68
-84147,0,1,129,129,129
-84246,0,1,78,78,78
-84347,0,1,-93,-93,-93
-84447,0,1,0,0,0
-84549,0,2,29,29,29
-84647,0,1,-38,-38,-38
-84746,0,1,-61,-61,-61
-84845,0,1,-178,-178,-178
-84945,0,1,5,5,5
-85057,0,1,64,64,64
-85155,0,1,-120,-120,-120
-85253,0,1,-13,-13,-13
-85354,0,1,-60,-60,-60
-85456,0,1,-108,-108,-108
-85559,0,1,85,85,85
-85661,0,1,-45,-45,-45
-85760,0,1,-23,-23,-23
-85858,0,1,-35,-35,-35
-85958,0,1,-17,-17,-17
-86058,0,1,-248,-248,-248
-86158,0,1,-205,-205,-205
-86266,0,1,-24,-24,-24
-86365,0,1,-69,-69,-69
-86466,0,1,21,21,21
-86565,0,1,7,7,7
-86665,0,1,40,40,40
-86771,0,1,88,88,88
-86876,0,1,16,16,16
-86975,0,1,-64,-64,-64
-87075,0,1,-103,-103,-103
-87175,0,1,-171,-171,-171
-87277,0,1,169,169,169
-87378,0,1,44,44,44
-87478,0,1,-152,-152,-152
-87579,0,1,-81,-81,-81
-87689,0,1,11,11,11
-87790,0,1,-135,-135,-135
-87890,0,1,-142,-142,-142
-87993,0,1,63,63,63
-88091,0,1,-180,-180,-180
-88190,0,1,-278,-278,-278
-88289,0,1,-75,-75,-75
-88389,0,1,-83,-83,-83
-88491,0,1,-199,-199,-199
-88589,0,1,-83,-83,-83
-88687,0,1,-143,-143,-143
-88792,0,1,-121,-121,-121
-88890,0,1,-74,-74,-74
-88988,0,1,-35,-35,-35
-89088,0,1,-170,-170,-170
-89184,0,2,-68,-68,-68
-89279,0,1,-173,-173,-173
-89374,0,1,-39,-39,-39
-89476,0,2,-49,-49,-49
-89579,0,2,-189,-189,-189
-89681,0,1,18,18,18
-89780,0,1,-170,-170,-170
-89872,0,1,-192,-192,-192
-89967,0,1,-19,-19,-19
-90064,0,1,-75,-75,-75
-90175,0,1,-44,-44,-44
-90267,0,1,-195,-195,-195
-90363,0,1,-99,-99,-99
-90458,0,1,-85,-85,-85
-90552,0,1,-199,-199,-199
-90645,0,1,-220,-220,-220
-90745,0,1,-215,-215,-215
-90867,0,1,-123,-123,-123
-90986,0,1,-147,-147,-147
-91088,0,1,-111,-111,-111
-91192,0,1,-125,-125,-125
-91302,0,1,-163,-163,-163
-91409,0,1,-289,-289,-289
-91514,0,1,-120,-120,-120
-91616,0,1,-79,-79,-79
-91719,0,1,-149,-149,-149
-91816,0,1,-165,-165,-165
-91912,0,1,-216,-216,-216
-92009,0,1,-172,-172,-172
-92106,0,1,-314,-314,-314
-92207,0,1,-369,-369,-369
-92307,0,1,-246,-246,-246
-92402,0,1,-93,-93,-93
-92496,0,1,-203,-203,-203
-92590,0,1,-135,-135,-135
-92681,0,1,-337,-337,-337
-92791,0,1,-250,-250,-250
-92888,0,1,-273,-273,-273
-92984,0,1,-245,-245,-245
-93085,0,1,-266,-266,-266
-93187,0,1,-149,-149,-149
-93283,0,1,-326,-326,-326
-93376,0,1,-252,-252,-252
-93475,0,1,-303,-303,-303
-93580,0,1,-354,-354,-354
-93684,0,1,-358,-358,-358
-93792,0,1,-136,-136,-136
-93886,0,1,-155,-155,-155
-93991,0,1,-279,-279,-279
-94090,0,1,-288,-288,-288
-94194,0,1,-250,-250,-250
-94302,0,1,-286,-286,-286
-94405,0,1,-221,-221,-221
-94506,0,1,-263,-263,-263
-94605,0,1,-224,-224,-224
-94700,0,1,-351,-351,-351
-94803,0,1,-368,-368,-368
-94905,0,1,-330,-330,-330
-95006,0,1,-300,-300,-300
-95105,0,2,-323,-323,-323
-95216,0,1,-231,-231,-231
-95315,0,2,-378,-378,-378
-95414,0,1,-314,-314,-314
-95518,0,1,-270,-270,-270
-95622,0,1,-242,-242,-242
-95726,0,2,-249,-249,-249
-95827,0,1,-256,-256,-256
-95924,0,1,-379,-379,-379
-96021,0,1,-147,-147,-147
-96134,0,1,-307,-307,-307
-96239,0,1,-280,-280,-280
-96346,0,1,-195,-195,-195
-96447,0,1,-125,-125,-125
-96547,0,1,-118,-118,-118
-96644,0,1,-244,-244,-244
-96739,0,1,-238,-238,-238
-96837,0,1,-398,-398,-398
-96939,0,1,-199,-199,-199
-97054,0,1,-243,-243,-243
-97157,0,1,-247,-247,-247
-97262,0,1,-171,-171,-171
-97362,0,1,-156,-156,-156
-97465,0,1,-238,-238,-238
-97568,0,1,-202,-202,-202
-97673,0,1,-316,-316,-316
-97776,0,1,-228,-228,-228
-97873,0,1,-391,-391,-391
-97972,0,1,-180,-180,-180
-98070,0,1,-270,-270,-270
-98175,0,1,-297,-297,-297
-98279,0,1,-235,-235,-235
-98382,0,1,-136,-136,-136
-98488,0,1,-344,-344,-344
-98590,0,1,-335,-335,-335
-98691,0,1,-282,-282,-282
-98785,0,1,-205,-205,-205
-98883,0,0,-260,-260,-260
-98985,0,1,-243,-243,-243
-99090,0,1,-387,-387,-387
-99196,0,1,-329,-329,-329
-99297,0,1,-272,-272,-272
-99408,0,1,-303,-303,-303
-99505,0,1,-148,-148,-148
-99609,0,1,-60,-60,-60
-99714,0,1,-291,-291,-291
